fight_id,date,fighter_id,opponent_id,division,result,career_fights_before,is_debut,is_division_change,k_factor,rating_updated,expected_score,rating_before,rating_after
00835554f95fa911,1994-03-11,429e7d3725852ce9,46c8ec317aff28ac,,W,0,True,False,64.0,True,0.5,1500.0,1532.0
00835554f95fa911,1994-03-11,46c8ec317aff28ac,429e7d3725852ce9,,L,0,True,False,64.0,True,0.5,1500.0,1468.0
17ee4caf06981b81,1994-03-11,6e02c318762f52f1,749685d24e2cac50,Open Weight,L,0,True,False,64.0,True,0.5,1500.0,1468.0
17ee4caf06981b81,1994-03-11,749685d24e2cac50,6e02c318762f52f1,Open Weight,W,0,True,False,64.0,True,0.5,1500.0,1532.0
3b020d4914b44fc8,1994-03-11,96087e90d900f0ef,a6c2f5381d575920,Open Weight,L,0,True,False,64.0,True,0.5,1500.0,1468.0
3b020d4914b44fc8,1994-03-11,a6c2f5381d575920,96087e90d900f0ef,Open Weight,W,0,True,False,64.0,True,0.5,1500.0,1532.0
4acab67848e78327,1994-03-11,a683f9ddb70aa4bd,be9d259be012e8a4,Open Weight,L,0,True,False,64.0,True,0.5,1500.0,1468.0
4acab67848e78327,1994-03-11,be9d259be012e8a4,a683f9ddb70aa4bd,Open Weight,W,0,True,False,64.0,True,0.5,1500.0,1532.0
4b9ae533ccb3fcdf,1994-03-11,46c8ec317aff28ac,ea0ad155451ed1f5,Open Weight,W,1,False,False,64.0,True,0.4089244036850566,1468.0,1505.8288381641564
4b9ae533ccb3fcdf,1994-03-11,ea0ad155451ed1f5,46c8ec317aff28ac,Open Weight,L,0,True,False,64.0,True,0.5910755963149434,1500.0,1462.1711618358436
5655639baecd8f6a,1994-03-11,429e7d3725852ce9,6ceff86fae4f6b3b,Open Weight,W,1,False,False,64.0,True,0.5910755963149433,1532.0,1558.1711618358436
5655639baecd8f6a,1994-03-11,6ceff86fae4f6b3b,429e7d3725852ce9,Open Weight,L,0,True,False,64.0,True,0.40892440368505667,1500.0,1473.8288381641564
8ea72cf82fac07f6,1994-03-11,46c8ec317aff28ac,be9d259be012e8a4,Open Weight,W,2,False,False,64.0,True,0.4252380963802976,1505.8288381641564,1542.6135999958174
8ea72cf82fac07f6,1994-03-11,be9d259be012e8a4,46c8ec317aff28ac,Open Weight,L,1,False,False,64.0,True,0.5747619036197025,1532.0,1495.215238168339
8fbdde20b712b8da,1994-03-11,319fa1bd3176bded,46c8ec317aff28ac,Open Weight,L,0,True,False,64.0,True,0.3797505371607818,1500.0,1475.69596562171
8fbdde20b712b8da,1994-03-11,46c8ec317aff28ac,319fa1bd3176bded,Open Weight,W,3,False,False,32.0,True,0.6202494628392182,1542.6135999958174,1554.7656171849624
aa161c7159741766,1994-03-11,429e7d3725852ce9,749685d24e2cac50,Open Weight,W,2,False,False,64.0,True,0.5747619036197024,1558.1711618358436,1585.3864000041826
aa161c7159741766,1994-03-11,749685d24e2cac50,429e7d3725852ce9,Open Weight,L,1,False,False,64.0,True,0.42523809638029764,1532.0,1504.784761831661
b72acedda7ddc006,1994-03-11,319fa1bd3176bded,8d5daf67983b65ba,Open Weight,W,1,False,False,64.0,True,0.4305002262240575,1475.69596562171,1512.1439511433703
b72acedda7ddc006,1994-03-11,8d5daf67983b65ba,319fa1bd3176bded,Open Weight,L,0,True,False,64.0,True,0.5694997737759425,1500.0,1463.5520144783397
c4aa04781989699e,1994-03-11,749685d24e2cac50,a6c2f5381d575920,Open Weight,W,2,False,False,64.0,True,0.42230286224724406,1504.784761831661,1541.7573786478374
c4aa04781989699e,1994-03-11,a6c2f5381d575920,749685d24e2cac50,Open Weight,L,1,False,False,64.0,True,0.577697137752756,1532.0,1495.0273831838235
c53325be8ce33b8b,1994-03-11,6ceff86fae4f6b3b,7d5b12de1625984e,Open Weight,W,1,False,False,64.0,True,0.4252380963802976,1473.8288381641564,1510.6135999958174
c53325be8ce33b8b,1994-03-11,7d5b12de1625984e,6ceff86fae4f6b3b,Open Weight,L,0,True,False,64.0,True,0.5747619036197025,1500.0,1463.215238168339
ccee020be2e8d9f6,1994-03-11,319fa1bd3176bded,49590e0508b2c19f,Open Weight,W,2,False,False,64.0,True,0.5348962749994254,1512.1439511433703,1541.910589543407
ccee020be2e8d9f6,1994-03-11,49590e0508b2c19f,319fa1bd3176bded,Open Weight,L,0,True,False,64.0,True,0.4651037250005746,1500.0,1470.2333615999632
d917c8c7461b9831,1994-03-11,505934897b8b4824,c3c23c99477c041b,Open Weight,L,0,True,False,64.0,True,0.5,1500.0,1468.0
d917c8c7461b9831,1994-03-11,c3c23c99477c041b,505934897b8b4824,Open Weight,W,0,True,False,64.0,True,0.5,1500.0,1532.0
